TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
32.014637,0.0,0.0,1.0361258838829126,0.0,0.0,,0.0,,0.0,0.21584830468375094,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.05800604820251465,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.018709000000001197,0.3242850226221981,0.0,,,0.0,8.543307086614188,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7154051004639043,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.01060600000000278,1.0,,0.0,6.47881023435714,,8.543307086614188,,0.0,0.0,0.0,-0.3455916776674474,0.0,,0.0,,,0.0,3.910892203449179,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.031162,0.0,0.0,0.7361729742446796,0.0,0.0,,0.0,-1.0,0.0,0.34642691965076183,0.0,0.0,1.7489460445542448,8.625,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,47.52878214285714,0.0,-1.0,0.0,3.0,0.0,0.0,0.05800604820251465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.016525000000001455,0.32230003306806204,0.0,0.0,,0.0,8.464566929133873,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7162278589987027,-0.0,12.3,-0.0,91.74894604455424,0.0,0.0,,1.0,0.212158203125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.121298339843749,0.02975399999999695,1.0,,0.0,6.47881023435714,,8.464566929133873,0.0,0.0,0.0,0.0,-0.3399172952187031,0.0,-1.0,0.0,0.28076171875,133.0,0.0,3.910892203449179,0.0,0.0,0.0,0.507568359375,1.0,0.49850353598594666,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
32.06876,0.0,0.0,358.8210532789791,0.0,0.0,,0.0,,0.0,0.42868161687316664,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.056706905364990234,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.03759799999999558,0.32075652825568945,0.0,,,0.0,8.52362204724411,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7186195539193376,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.014563000000002546,1.0,,0.0,6.544631809223922,,8.52362204724411,,0.0,0.0,0.0,-0.3430789796282665,0.0,,0.0,,,0.0,3.7720739580144005,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.090197,0.0,0.0,1.2049929962758323,0.0,0.0,,0.0,,0.0,0.903715597419395,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.056706905364990234,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.021437000000005924,0.3245820674822359,0.0,,,0.0,8.582677165354347,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7207524174846611,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.01269999999999527,1.0,,0.0,6.544631809223922,,8.582677165354347,,0.0,0.0,0.0,-0.33183774011283174,0.0,,0.0,,,0.0,3.7720739580144005,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.116502,0.0,0.0,358.96726611756577,0.0,0.0,,0.0,,0.0,359.94564844223135,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.056706905364990234,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.026304999999993584,0.325888915557722,0.0,,,0.0,8.56299212598427,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.720359418314942,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.012340000000001794,1.0,,0.0,6.544631809223922,,8.56299212598427,,0.0,0.0,0.0,-0.3383917702146613,0.0,,0.0,,,0.0,3.7720739580144005,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.13646,0.0,0.0,1.0864682996500288,0.0,0.0,,0.0,,0.0,1.0864682996500288,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.056706905364990234,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.019958000000002585,0.3242772005664154,0.0,,,0.0,8.543307086614192,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7220038959706195,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.011780000000001678,1.0,,0.0,6.544631809223922,,8.543307086614192,,0.0,0.0,0.0,-0.33104936670616086,0.0,,0.0,,,0.0,3.7720739580144005,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.154046,0.0,0.0,1.0026382046122913,0.0,0.0,,0.0,,0.0,1.0026382046122913,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.056706905364990234,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.017586000000001434,0.32462396458564724,0.0,,,0.0,8.543307086614192,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7238809952380187,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.0133560000000017,1.0,,0.0,6.544631809223922,,8.543307086614192,,0.0,0.0,0.0,-0.3276585336300284,0.0,,0.0,,,0.0,3.7720739580144005,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.174035,0.0,0.0,0.7218653364355554,0.0,0.0,,0.0,,0.0,358.31544934452467,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.056706905364990234,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.019989000000002477,0.32603467283861354,0.0,,,0.0,8.543307086614192,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7271546772160409,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.013227999999998019,1.0,,0.0,6.544631809223922,,8.543307086614192,,0.0,0.0,0.0,-0.33468174812656826,0.0,,0.0,,,0.0,3.7720739580144005,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.193791,0.0,0.0,358.9351470636403,0.0,0.0,,0.0,,0.0,0.10647921664647447,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.056706905364990234,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01975599999999389,0.32191348125865354,0.0,,,0.0,8.56299212598427,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7265198910133543,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.012125000000004604,1.0,,0.0,6.544631809223922,,8.56299212598427,,0.0,0.0,0.0,-0.3321321238274429,0.0,,0.0,,,0.0,3.7720739580144005,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.21224,0.0,0.0,359.3122719750365,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.056706905364990234,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.018449000000003934,0.3264586351510003,0.0,,,0.0,8.464566929133877,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7261985643711077,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.021554999999999325,1.0,,0.0,6.544631809223922,,8.464566929133877,,0.0,0.0,0.0,-0.331939611366343,0.0,,0.0,,,0.0,3.7720739580144005,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.24176,0.0,0.0,359.26882911574984,0.0,0.0,,0.0,,0.0,0.1566754002865327,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.05683279037475586,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.029519999999997992,0.33455562309961384,0.0,,,0.0,8.503937007874034,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7291712029059062,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008434000000001163,1.0,,0.0,6.605608848417462,,8.503937007874034,,0.0,0.0,0.0,-0.3296772149069143,0.0,,0.0,,,0.0,3.862648635287286,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.257462,0.0,0.0,0.7367274439778765,0.0,0.0,,0.0,-1.0,0.0,358.3298939016545,0.0,0.0,-0.6930603027112454,8.625,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,48.12328035714286,0.0,-1.0,0.0,3.0,0.0,0.0,0.05683279037475586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01570199999999744,0.33925688324184317,0.0,0.0,,0.0,8.56299212598427,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7301605669107899,-0.0,12.25,-0.0,89.30693969728875,0.0,0.0,,1.0,0.212158203125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.102450927734374,0.02709100000000575,1.0,,0.0,6.605608848417462,,8.56299212598427,0.0,0.0,0.0,0.0,-0.33434975716767373,0.0,-1.0,0.0,0.28076171875,170.0,0.0,3.862648635287286,0.0,0.0,0.0,0.507568359375,1.0,0.49233630299568176,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
32.290833,0.0,0.0,359.2202061971958,0.0,0.0,,0.0,,0.0,0.6238280429556889,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.05683279037475586,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.03337100000000248,0.3364338554348837,0.0,,,0.0,8.543307086614192,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7320667666177495,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.012264000000001829,1.0,,0.0,6.605608848417462,,8.543307086614192,,0.0,0.0,0.0,-0.3331522051224549,0.0,,0.0,,,0.0,3.862648635287286,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.310415,0.0,0.0,0.6600166280973948,0.0,0.0,,0.0,,0.0,0.6600166280973948,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.05683279037475586,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.019581999999999766,0.33734405516189053,0.0,,73.1,0.0,8.523622047244114,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7342489079120107,-0.0,,-0.0,,,0.0,67.15014940239044,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.02414399999999972,1.0,85.7,0.0,6.605608848417462,,8.523622047244114,,0.0,0.0,0.0,-0.32109507654930974,0.0,,0.0,,,0.0,3.862648635287286,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.34341,0.0,0.0,1.0559926667912418,0.0,0.0,,0.0,,0.0,0.4399763588945315,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.05683279037475586,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.032994999999999663,0.3358071755936975,0.0,,,0.0,8.484251968503957,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7359026782661009,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009492999999999086,1.0,,0.0,6.605608848417462,,8.484251968503957,,0.0,0.0,0.0,-0.32082615616845594,0.0,,0.0,,,0.0,3.862648635287286,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.358413,0.0,0.0,0.7932564784201485,0.0,0.0,,0.0,,0.0,0.39661873577004886,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.05683279037475586,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0150030000000001,0.33529659604163,0.0,,,0.0,8.543307086614192,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7361675234431458,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.011678000000003408,1.0,,0.0,6.605608848417462,,8.543307086614192,,0.0,0.0,0.0,-0.32203909951836535,0.0,,0.0,,,0.0,3.862648635287286,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.377217,0.0,0.0,0.7494225252818796,0.0,0.0,,0.0,,0.0,357.9512001662564,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0570530891418457,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01880400000000293,0.3346562877298151,0.0,,,0.0,8.484251968503955,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7374872431501055,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.012201999999994939,1.0,,0.0,6.544090618320253,,8.484251968503955,,0.0,0.0,0.0,-0.331570442756004,0.0,,0.0,,,0.0,3.6128892839121436,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.395659,0.0,0.0,0.8057933629461015,0.0,0.0,,0.0,,0.0,358.13633557982007,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0570530891418457,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01844200000000029,0.33526874734520196,0.0,,,0.0,8.523622047244112,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7380941424175044,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.01345799999999997,1.0,,0.0,6.544090618320253,,8.523622047244112,,0.0,0.0,0.0,-0.3313030410748963,0.0,,0.0,,,0.0,3.6128892839121436,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.415816,0.0,0.0,359.2846293051243,0.0,0.0,,0.0,,0.0,1.175303608426883,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0570530891418457,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.020156999999997538,0.330836234075601,0.0,,,0.0,8.582677165354347,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7397071021244641,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.011741000000000668,1.0,,0.0,6.544090618320253,,8.582677165354347,,0.0,0.0,0.0,-0.321815724858091,0.0,,0.0,,,0.0,3.6128892839121436,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.445438,0.0,0.0,359.40934374082934,0.0,0.0,,0.0,,0.0,359.89260972488796,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0570530891418457,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.029622000000003368,0.33530747151280305,0.0,,,0.0,8.56299212598427,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7401734693039514,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.011094999999997412,1.0,,0.0,6.544090618320253,,8.56299212598427,,0.0,0.0,0.0,-0.3263538905868332,0.0,,0.0,,,0.0,3.6128892839121436,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.464831,0.0,0.0,0.7261253193576925,0.0,0.0,,0.0,,0.0,1.4977639581873923,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0570530891418457,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.019392999999993776,0.3342214405963428,0.0,,,0.0,8.543307086614192,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.740515963101265,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.011834000000000344,1.0,,0.0,6.544090618320253,,8.543307086614192,,0.0,0.0,0.0,-0.31987978665724864,0.0,,0.0,,,0.0,3.6128892839121436,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.484152,0.0,0.0,359.6245508061495,0.0,0.0,,0.0,-1.0,0.0,358.81994201355394,0.0,0.0,-3.6522227803063316,8.625,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,48.45355714285715,0.0,-1.0,0.0,3.0,0.0,0.0,0.0570530891418457,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01932100000000503,0.3361974018902656,0.0,0.0,,0.0,8.503937007874034,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7420600255188471,-0.0,12.35,-0.0,86.34777721969367,0.0,0.0,,1.0,0.212158203125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.13386328125,0.016241000000000838,1.0,,0.0,6.544090618320253,,8.503937007874034,0.0,0.0,0.0,0.0,-0.3326076129404837,0.0,-1.0,0.0,0.28076171875,202.0,0.0,3.6128892839121436,0.0,0.0,0.0,0.507568359375,1.0,0.48857149481773376,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
32.504473,0.0,0.0,0.9661923887529017,0.0,0.0,,0.0,,0.0,358.98779368944037,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0570530891418457,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.020320999999995593,0.3358245714913824,0.0,,,0.0,8.523622047244114,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7419538761659779,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.006429000000004237,1.0,,0.0,6.544090618320253,,8.523622047244114,,0.0,0.0,0.0,-0.328527888321625,0.0,,0.0,,,0.0,3.6128892839121436,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.514889,0.0,0.0,0.8542200516214767,0.0,0.0,,0.0,,0.0,1.2589052586473242,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0570530891418457,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.010415999999999315,0.33355834345465035,0.0,,,0.0,8.543307086614192,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7420921409034625,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007841000000006204,1.0,,0.0,6.544090618320253,,8.543307086614192,,0.0,0.0,0.0,-0.3282134801879636,0.0,,0.0,,,0.0,3.6128892839121436,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.527043,0.0,0.0,359.9467577120741,0.0,0.0,,0.0,,0.0,359.09484490052887,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06094026565551758,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01215400000000244,0.335322296647362,0.0,,,0.0,8.484251968503955,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7425407299632915,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.006985000000000241,1.0,,0.0,6.505984327205266,,8.484251968503955,,0.0,0.0,0.0,-0.3388567590234621,0.0,,0.0,,,0.0,-31.785969950662913,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.538585,0.0,0.0,359.9465117989574,0.0,0.0,,0.0,,0.0,358.9301755331009,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06094026565551758,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.011541999999998609,0.3332665338129013,0.0,,,0.0,8.425196850393718,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7426590574113988,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007007999999999015,1.0,,0.0,6.505984327205266,,8.425196850393718,,0.0,0.0,0.0,-0.3428969347170368,0.0,,0.0,,,0.0,-31.785969950662913,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
32.549906,0.0,0.0,0.8362169517437319,0.0,0.0,,0.0,,0.0,358.88501319112544,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06094026565551758,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.011321000000002357,0.3354660698020479,0.0,,,0.0,8.425196850393718,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7429927503295914,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.0110779999999977,1.0,,0.0,6.505984327205266,,8.425196850393718,,0.0,0.0,0.0,-0.33812325371488977,0.0,,0.0,,,0.0,-31.785969950662913,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
