TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Is there a Ball at the Shooter End Conveyor,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Speed Command for the Conveyor Motor,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Is there a ball at the Intake End of the Conveyor,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,Boolean,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,%,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,Amps,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,Boolean,boolean,ft,ft,state,A,pct,state,cmd,boolean,
146.618919,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07566099999999665,,,,,,,,,,,,,,,,,,,,,,,0.0,,
146.619196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
146.618919,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07501299999998423,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,82.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.12990744411945343,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
146.69541,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0764910000000043,,,,,,,,,,,,,,,,,,,,,,,0.0,,
146.695668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
146.69541,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.076043999999996,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.125682070851326,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
146.772534,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07712399999999775,,,,,,,,,,,,,,,,,,,,,,,0.0,,
146.772841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
146.772534,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.0720969999999852,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.13460513949394226,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
146.84614100000002,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07360699999998133,,,,,,,,,,,,,,,,,,,,,,,0.0,,
146.846403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
146.84614100000002,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.8,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07466400000001272,0.0,,,,,,91.15625,,132.26621988749997,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,22.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.12039224803447723,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
146.929126,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08298500000000786,,,,,,,,,,,,,,,,,,,,,,,0.0,,
146.92943499999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
146.929126,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07124699999999962,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,82.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.12862727046012878,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.001833,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07270700000000829,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.00208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.001833,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.8,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07726600000000872,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.1292109191417694,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.08045,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07861700000000837,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.080708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.08045,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07532399999999484,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.13219259679317474,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.163786,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08333599999997432,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.164367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.163786,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.8,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07849500000000376,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,22.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.1256372034549713,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.244957,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08117100000001187,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.245481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.244957,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07805099999998788,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,22.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.1321028172969818,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.324104,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07914700000000607,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.324378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.324104,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07487199999999916,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,82.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.14122101664543152,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.400017,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07591299999998569,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.400297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.400017,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,76.8051222381342,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07367600000000607,0.0,,74.0,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,44.0,0.0,,0.0,,,91.15625,91.15625,0.0,89.0,0.13565310835838318,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.474708,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0746910000000014,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.47498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.474708,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07180999999999926,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.11868339776992798,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.547548,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07284000000001356,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.547832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.547548,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07476699999998004,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,50.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.12477570027112961,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.623548,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0759999999999934,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.623829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.623548,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07552400000000148,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,57.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.12645414471626282,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.703702,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08015399999999318,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.703962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.703702,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07790199999999459,0.0,,,,,,91.15625,,132.6324307875,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.13139048218727112,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.782662,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07895999999999503,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.782946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.782662,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07372600000002194,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.12978139519691467,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.858206,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07554400000000783,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.858572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.858206,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07638600000001361,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,22.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.12092576920986176,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
147.947749,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08954299999999193,,,,,,,,,,,,,,,,,,,,,,,0.0,,
147.948029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
147.947749,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07564300000001367,0.0,,,,,,91.15625,,132.6324307875,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,82.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.1376013457775116,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
148.024409,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07666000000000395,,,,,,,,,,,,,,,,,,,,,,,0.0,,
148.024696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
148.024409,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.8,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07427800000002094,0.0,,,,,,91.15625,,132.6324307875,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.11610795557498932,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
148.099749,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07534000000001129,,,,,,,,,,,,,,,,,,,,,,,0.0,,
148.100031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
148.099749,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.8,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.0787249999999915,0.0,,,,,,91.15625,,132.6324307875,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.1293722540140152,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
148.18095,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08120099999999297,,,,,,,,,,,,,,,,,,,,,,,0.0,,
148.18122599999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
148.18095,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07838499999999726,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,22.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.12171503901481628,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
148.263308,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08235799999999927,,,,,,,,,,,,,,,,,,,,,,,0.0,,
148.263575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
148.263308,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07643500000000358,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,9.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.13875162601470947,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
148.343008,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07970000000000255,,,,,,,,,,,,,,,,,,,,,,,0.0,,
148.343505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
148.343008,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07370800000001054,0.0,,,,,,91.15625,,132.6324307875,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,58.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.12535960972309113,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
148.418418,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07541000000000508,,,,,,,,,,,,,,,,,,,,,,,0.0,,
148.418681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
148.418418,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,60.5383507228587,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07589799999999514,0.0,,74.0,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,44.0,0.0,,0.0,,,91.15625,91.15625,0.0,89.0,0.13430412113666534,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
148.49554,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0771220000000028,,,,,,,,,,,,,,,,,,,,,,,0.0,,
148.495809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
148.49554,-1.6136913853770363E-12,91.15625,3.2872021620278247E-6,1.0,11.75,,0.0,,-1.0,0.0,0.0,,0.0,0.0,-1.0,2.0,-1.0,,0.5,1.0,0.5,-1.0,0.0,0.0,1.0,,0.07345699999999056,0.0,,,,,,91.15625,,132.586654425,0.0,91.15625,1.0,-0.7976317405700684,-1.0,-1.0,0.0,0.0,0.0,0.0,22.0,0.0,,0.0,,,91.15625,91.15625,0.0,,0.12854675948619843,91.15625,,0.0,,0.0,0.0,0.0,-3.2872021620278247E-6,,1.0,0.0,,,,0.0,0.7976317405700684,2.0,,-1.0,
148.570772,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.07523199999999974,,,,,,,,,,,,,,,,,,,,,,,0.0,,
148.571039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
