TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Shooter State Command,Hopper Motor Right Current,Pneumatics Compressor Current,Climber Input Command,Operator Controller Shoot Command,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Vision Raspberry Pi Framerate,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Climber Motor Current,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Shooter Control Mode,
sec,bool,count,deg,RPM,RPM,A,V,cmd,color,cmd,deg,cmd,RPM,state,A,A,cmd,bool,ft,ft,mode,deg,A,A,psi,RPM,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,bool,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,pct,cmd,state,deg,RPM,V,bool,pct,state,sat,RPM,bool,heightState,bool,bool,RPM,sec,pct,bool,fps,bool,deg,bool,A,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,in,cmd,count,bool,RPM,bool,deg,state,A,state,
21.207684,,,0.0,,,88.0,,,-1.0,,0.0,,,,,7.15625,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,0.00158696249127388,-1.0,,0.0,,0.0,,,,,0.060373999999999484,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.55,,,-1.0,0.0,0.0,,,,,,0.056654999999999234,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,64.0,0.0,,-1.0,,,0.0,0.0,0.11415010690689087,88.0,,0.0,137.0,,0.0,,0.0,,,,
21.266195,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.75,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,1.2207403779029846E-4,-1.0,,0.0,,0.0,,,,,0.058510999999999314,0.0,,0.0,,,,0.0,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.55,,,-1.0,0.0,0.0,,,,,,0.05248500000000078,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,16.0,0.0,,-1.0,,,0.0,0.0,0.13669264316558838,88.0,,0.0,185.0,,0.0,,0.0,,,,
21.32222,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.75,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,0.00158696249127388,-1.0,,0.0,,0.0,,,,,0.05602500000000177,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.55,,,-1.0,0.0,0.0,,,,,,0.054624999999997925,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,64.0,0.0,,-1.0,,,0.0,0.0,0.12808135151863098,88.0,,0.0,137.0,,0.0,,0.0,,,,
21.378733,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.8125,0.0,,,,0.0,,88.0,,132.17466716250001,0.0,88.0,1.2207403779029846E-4,-1.0,,0.0,,0.0,,,,,0.056512999999998925,0.0,,0.0,,,,0.0,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.55,,,-1.0,0.0,0.0,,,,,,0.05314599999999814,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,16.0,0.0,,-1.0,,,0.0,0.0,0.11448384076356888,88.0,,0.0,185.0,,0.0,,0.0,,,,
21.434078000000003,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.8125,0.0,,,,0.0,,88.0,,132.17466716250001,0.0,88.0,0.00158696249127388,-1.0,,0.0,,0.0,,,,,0.05534499999999909,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.5,,,-1.0,0.0,0.0,,,,,,0.054743000000001985,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,64.0,0.0,,-1.0,,,0.0,0.0,0.14064158499240875,88.0,,0.0,185.0,,0.0,,0.0,,,,
21.490577,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.8125,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,1.2207403779029846E-4,-1.0,,0.0,,0.0,,,,,0.056498999999998745,0.0,,0.0,,,,0.0,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.5,,,-1.0,0.0,0.0,,,,,,0.05645500000000325,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,16.0,0.0,,-1.0,,,0.0,0.0,0.12416309863328934,88.0,,0.0,233.0,,0.0,,0.0,,,,
21.548746,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.875,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,0.00158696249127388,-1.0,,0.0,,0.0,,,,,0.058169000000003024,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.5,,,-1.0,0.0,0.0,,,,,,0.05624899999999755,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,64.0,0.0,,-1.0,,,0.0,0.0,0.13274137675762177,88.0,,0.0,185.0,,0.0,,0.0,,,,
21.606665,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.875,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,1.2207403779029846E-4,-1.0,,0.0,,0.0,,,,,0.05791899999999828,0.0,,0.0,,,,0.0,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.55,,,-1.0,0.0,0.0,,,,,,0.059291999999999234,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,16.0,0.0,,-1.0,,,0.0,0.0,0.12064219266176224,88.0,,0.0,137.0,,0.0,,0.0,,,,
21.668102,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.90625,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,1.2207403779029846E-4,-1.0,,0.0,,0.0,,,,,0.06143700000000152,0.0,,0.0,,,,0.0,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.55,,,-1.0,0.0,0.0,,,,,,0.05289900000000003,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,16.0,0.0,,-1.0,,,0.0,0.0,0.1327672004699707,88.0,,0.0,185.0,,0.0,,0.0,,,,
21.72251,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.96875,0.0,,,,0.0,,88.0,,132.17466716250001,0.0,88.0,0.00158696249127388,-1.0,,0.0,,0.0,,,,,0.05440799999999868,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.55,,,-1.0,0.0,0.0,,,,,,0.058313000000001836,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,64.0,0.0,,-1.0,,,0.0,0.0,0.13312985002994537,88.0,,0.0,137.0,,0.0,,0.0,,,,
