TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Climber Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,boolean,Cmd,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,CMD,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,boolean,
13.851573,,87.96875,0.0,11.350000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15694022178649902,0.0,,0.0,-1.0,0.0,0.0,0.04991399999999935,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,6.5147557687289535,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.09186811745166779,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
13.905654,,,,,,,,,,,,,,,,,7.875,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.054081000000000046,,,,,,,,,,,,,,,,,,,,,,
13.905966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
13.905654,,87.96875,0.0,11.4,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15694022178649902,0.0,,0.0,-1.0,0.0,0.0,0.052545000000000286,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,6.5147557687289535,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.1223064735531807,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
13.966458,,,,,,,,,,,,,,,,,7.84375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.06080399999999919,,,,,,,,,,,,,,,,,,,,,,
13.966764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
13.966458,,87.96875,0.0,11.5,,0.0,74.16527295239503,1.0,0.0,,0.0,0.0,-1.0,,0.19778156280517578,0.0,,0.0,-1.0,0.0,0.0,0.05401900000000026,0.0,,82.2,,,,87.96875,,,0.0,0.0,87.96875,,0.0010681478306651115,6.205665773514055,-1.0,0.0,0.0,0.0,45.0,0.0,0.0,,,,,0.0,92.7,0.1201348751783371,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0010986663401126862,,1.0,
14.024239,,,,,,,,,,,,,,,,,7.78125,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.057781000000000304,,,,,,,,,,,,,,,,,,,,,,
14.024547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.024239,,87.96875,0.0,11.350000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.19778156280517578,0.0,,0.0,-1.0,0.0,0.0,0.05218600000000073,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,6.205665773514055,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11863501369953156,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
14.086229999999999,,,,,,,,,,,,,,,,,7.875,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.061991000000000795,,,,,,,,,,,,,,,,,,,,,,
14.08682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.086229999999999,,87.96875,0.0,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15439414978027344,0.0,,0.0,-1.0,0.0,0.0,0.053459000000000145,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,4.95182415568899,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.12291350215673447,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
14.143803,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.05757299999999965,,,,,,,,,,,,,,,,,,,,,,
14.144109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.143803,,87.96875,0.0,11.350000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15439414978027344,0.0,,0.0,-1.0,0.0,0.0,0.05412499999999909,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,4.95182415568899,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11895604431629181,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
14.199775,,,,,,,,,,,,,,,,,7.75,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.05597200000000058,,,,,,,,,,,,,,,,,,,,,,
14.200072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.199775,,87.96875,0.0,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15439414978027344,0.0,,0.0,-1.0,0.0,0.0,0.05473899999999965,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,4.95182415568899,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.12004312127828598,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
14.256668,,,,,,,,,,,,,,,,,7.78125,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.05689299999999875,,,,,,,,,,,,,,,,,,,,,,
14.257209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.256668,,87.96875,0.0,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.17774009704589844,0.0,,0.0,-1.0,0.0,0.0,0.06191700000000111,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,6.299295473216418,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.12124049663543701,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
14.320754,,,,,,,,,,,,,,,,,7.84375,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.06408600000000142,,,,,,,,,,,,,,,,,,,,,,
14.32105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.320754,,87.96875,0.0,11.4,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.17774009704589844,0.0,,0.0,-1.0,0.0,0.0,0.05489799999999967,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,6.299295473216418,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.11214691400527954,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
14.377532,,,,,,,,,,,,,,,,,7.84375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.05677799999999955,,,,,,,,,,,,,,,,,,,,,,
14.377834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.377532,,87.96875,0.0,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1447606086730957,0.0,,0.0,-1.0,0.0,0.0,0.0616469999999989,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,6.408886983990669E-4,5.488303198268575,-1.0,0.0,0.0,0.0,31.0,0.0,0.0,,,,,0.0,,0.1246693953871727,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,6.714072078466415E-4,,1.0,
14.470515,,,,,,,,,,,,,,,,,7.78125,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.09298300000000026,,,,,,,,,,,,,,,,,,,,,,
14.470847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.470515,,87.96875,0.0,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1447606086730957,0.0,,0.0,-1.0,0.0,0.0,0.05873199999999912,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,5.488303198268575,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11888453364372253,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
14.532765,,,,,,,,,,,,,,,,,7.75,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.062249999999998806,,,,,,,,,,,,,,,,,,,,,,
14.533477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.532765,,87.96875,0.0,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1447606086730957,0.0,,0.0,-1.0,0.0,0.0,0.05775900000000078,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,5.488303198268575,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.12719498574733734,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
14.593748,,,,,,,,,,,,,,,,,7.75,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.06098300000000023,,,,,,,,,,,,,,,,,,,,,,
14.594084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.593748,,87.96875,0.0,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15485024452209473,0.0,,0.0,-1.0,0.0,0.0,0.05415700000000001,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,6.714625103257494,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.1182405948638916,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
14.649786,,,,,,,,,,,,,,,,,7.84375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.05603800000000092,,,,,,,,,,,,,,,,,,,,,,
14.650087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.649786,,87.96875,0.0,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15485024452209473,0.0,,0.0,-1.0,0.0,0.0,0.054351999999999734,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,6.714625103257494,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.10872812569141388,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
14.707918,,,,,,,,,,,,,,,,,7.84375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.05813199999999874,,,,,,,,,,,,,,,,,,,,,,
14.708217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.707918,,87.96875,0.0,11.4,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1364436149597168,0.0,,0.0,-1.0,0.0,0.0,0.061477000000000004,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,6.285503628064223,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.12943808734416962,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
14.771653,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.06373500000000121,,,,,,,,,,,,,,,,,,,,,,
14.772069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.771653,,87.96875,0.0,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1364436149597168,0.0,,0.0,-1.0,0.0,0.0,0.05492100000000022,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,6.285503628064223,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11192332953214645,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
14.828644,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.056991000000000014,,,,,,,,,,,,,,,,,,,,,,
14.829224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.828644,,87.96875,0.0,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1364436149597168,0.0,,0.0,-1.0,0.0,0.0,0.05582399999999943,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,6.285503628064223,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.11517999321222305,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
14.891311,,,,,,,,,,,,,,,,,7.84375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.06266699999999936,,,,,,,,,,,,,,,,,,,,,,
14.892063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.891311,,87.96875,0.0,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.17675232887268066,0.0,,0.0,-1.0,0.0,0.0,0.05596099999999993,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,9.765923023223877E-4,7.109399524718373,-1.0,0.0,0.0,0.0,42.0,0.0,0.0,,,,,0.0,,0.1347779631614685,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0010071108117699623,,1.0,
14.949081,,,,,,,,,,,,,,,,,7.875,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.057769999999999655,,,,,,,,,,,,,,,,,,,,,,
14.949678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
14.949081,,87.96875,0.0,11.4,,0.0,71.206710156712,1.0,0.0,,0.0,0.0,-1.0,,0.17675232887268066,0.0,,0.0,-1.0,0.0,0.0,0.05573200000000078,0.0,,84.7,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,7.109399524718373,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,92.7,0.10377489775419235,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
15.008396,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.059314999999999785,,,,,,,,,,,,,,,,,,,,,,
15.008719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.008396,,87.96875,0.0,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.17675232887268066,0.0,,0.0,-1.0,0.0,0.0,0.05178100000000008,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.00158696249127388,7.109399524718373,-1.0,0.0,0.0,0.0,62.0,0.0,0.0,,,,,0.0,,0.1511603742837906,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0016174810007214546,,1.0,
15.063399,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.05500300000000102,,,,,,,,,,,,,,,,,,,,,,
15.063795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.063399,,87.96875,0.0,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.16872572898864746,0.0,,0.0,-1.0,0.0,0.0,0.05258899999999933,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,5.523792465850844,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.12491713464260101,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
15.117597,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.054197999999999524,,,,,,,,,,,,,,,,,,,,,,
15.117891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.117597,,87.96875,0.0,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.16872572898864746,0.0,,0.0,-1.0,0.0,0.0,0.05228999999999928,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,5.523792465850844,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.10996493697166443,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
15.171588,,,,,,,,,,,,,,,,,7.875,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.0539909999999999,,,,,,,,,,,,,,,,,,,,,,
15.171962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.171588,,87.96875,0.0,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.16872572898864746,0.0,,0.0,-1.0,0.0,0.0,0.05573500000000031,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,5.523792465850844,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.12076050043106079,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
15.229327,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.05773899999999976,,,,,,,,,,,,,,,,,,,,,,
15.229622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.229327,,87.96875,0.0,11.4,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1462876796722412,0.0,,0.0,-1.0,0.0,0.0,0.05348299999999995,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,5.778933909439619,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.10985763370990753,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
15.284678,,,,,,,,,,,,,,,,,7.96875,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.05535099999999993,,,,,,,,,,,,,,,,,,,,,,
15.285658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.284678,,87.96875,0.0,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1462876796722412,0.0,,0.0,-1.0,0.0,0.0,0.06100100000000097,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,5.778933909439619,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.12183962762355804,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
15.347747,,,,,,,,,,,,,,,,,7.78125,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.06306900000000049,,,,,,,,,,,,,,,,,,,,,,
15.348064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.347747,,87.96875,0.0,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1462876796722412,0.0,,0.0,-1.0,0.0,0.0,0.055396,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,5.778933909439619,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,0.0,,0.12288863956928253,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
15.404947,,,,,,,,,,,,,,,,,7.78125,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.05719999999999992,,,,,,,,,,,,,,,,,,,,,,
15.405291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.404947,,87.96875,0.0,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.18608856201171875,0.0,,0.0,-1.0,0.0,0.0,0.05193399999999926,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0011597033590078354,6.636588464818662,-1.0,0.0,0.0,0.0,48.0,0.0,0.0,,,,,0.0,,0.12408120930194855,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.00119022186845541,,1.0,
15.479004,,,,,,,,,,,,,,,,,7.875,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.07405699999999982,,,,,,,,,,,,,,,,,,,,,,
15.479608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.479004,,87.96875,0.0,11.4,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.18608856201171875,0.0,,0.0,-1.0,0.0,0.0,0.061222000000000776,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,6.636588464818662,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11851025372743607,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
15.543966,,,,,,,,,,,,,,,,,7.875,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.06496199999999952,,,,,,,,,,,,,,,,,,,,,,
15.544267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.543966,,87.96875,0.0,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15500450134277344,0.0,,0.0,-1.0,0.0,0.0,0.05428200000000061,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,5.2501646033872,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.12433000653982162,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
15.600469,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.05650300000000108,,,,,,,,,,,,,,,,,,,,,,
15.600764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.600469,,87.96875,0.0,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15500450134277344,0.0,,0.0,-1.0,0.0,0.0,0.056214999999999904,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,1.2207403779029846E-4,5.2501646033872,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.10952714830636978,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
15.658837,,,,,,,,,,,,,,,,,7.96875,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.05836799999999975,,,,,,,,,,,,,,,,,,,,,,
15.659143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.658837,,87.96875,0.0,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15500450134277344,0.0,,0.0,-1.0,0.0,0.0,0.05169800000000002,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0014954069629311562,5.2501646033872,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,0.0,,0.13376659154891968,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
15.71279,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.05395299999999992,,,,,,,,,,,,,,,,,,,,,,
15.71309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
15.71279,,87.96875,0.0,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.15500450134277344,0.0,,0.0,-1.0,0.0,0.0,0.06302600000000069,0.0,,,,,,87.96875,,,0.0,0.0,87.96875,,0.0011597033590078354,5.2501646033872,-1.0,0.0,0.0,0.0,48.0,0.0,0.0,,,,,0.0,,0.11488090455532074,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.00119022186845541,,1.0,
15.77761,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.06481999999999921,,,,,,,,,,,,,,,,,,,,,,
15.777908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
