TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
196.335327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012990000000002055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.430846,0.0,4.0,1.7326921605054222,0.0,0.0,1.431107521057129E-4,,0.0,3.3756282251357512,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04557442665100098,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.09551899999999591,1.249587226203732,0.0,,,0.0,9.291338582677215,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.58912967765502,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.06344300000000658,1.0,,0.0,6.527530674369238,,9.291338582677215,,0.0,0.0,0.0,0.9281848503386103,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.521932,0.0,4.0,2.0409257658714535,0.0,0.0,1.431107521057129E-4,,0.0,1.323681543649566,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04557442665100098,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.09108599999999001,1.2516554836490268,0.0,,,0.0,9.330708661417372,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.47797658190411,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.012228000000021666,1.0,,0.0,6.527530674369238,,9.330708661417372,,0.0,0.0,0.0,0.8701410074717978,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.536309,0.0,4.0,1.8579421190317889,0.0,0.0,1.431107521057129E-4,,0.0,1.407426782075065,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04557442665100098,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014376999999996087,1.25264156846473,0.0,,,0.0,9.330708661417372,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.439090131452343,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.022147000000018124,1.0,,0.0,6.527530674369238,,9.330708661417372,,0.0,0.0,0.0,0.8432003535163723,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.56026300000002,0.0,4.0,2.4777531497584295,0.0,0.0,1.431107521057129E-4,,0.0,0.4053275341329578,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04557442665100098,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02395400000000336,1.2639786267905533,0.0,,,0.0,9.311023622047294,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.39137981831437,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.00959100000000035,1.0,,0.0,6.527530674369238,,9.311023622047294,,0.0,0.0,0.0,0.7997639233570946,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.572778,0.0,4.0,2.379064568383024,0.0,0.0,1.431107521057129E-4,,0.0,0.5946059219687354,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04557442665100098,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012515000000007603,1.2635784157979155,0.0,,73.0,0.0,9.330708661417372,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.37245674002377,-0.0,,-0.0,,0.0,58.398956948138306,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.013574000000005526,1.0,71.6,0.0,6.527530674369238,,9.330708661417372,,0.0,0.0,0.0,0.7649353798367744,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.589102,0.0,4.0,1.6309819942423778,0.0,0.0,1.431107521057129E-4,-1.0,0.0,1.4987087102059617,0.0,0.0,8.90625,0.0,0.0,0.0,2.3703720569610596,0.0,,,0.0,,0.0,0.0,64.70317500000002,0.0,-1.0,2.3703720569610596,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01632399999999734,1.2932589326498067,0.0,0.0,,0.0,9.271653543307135,0.0,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.319916532893135,-0.0,12.450000000000001,-0.0,0.0,0.0,,0.0,0.20849609375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.290925048828125,0.025046000000003232,1.0,,0.0,6.563455438556958,,9.271653543307135,0.0,0.0,0.0,0.0,0.7264497273610843,0.0,-1.0,0.0,0.28271484375,4.0,0.0,0.0,0.0,0.0,0.0,0.50927734375,1.0,0.5667772889137268,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
196.615198,0.0,4.0,1.2423543147462173,0.0,0.0,1.431107521057129E-4,,0.0,359.7699517133759,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.026095999999995456,1.2905543620170885,0.0,,,0.0,9.212598425196898,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.31270628073196,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007970000000000255,1.0,,0.0,6.563455438556958,,9.212598425196898,,0.0,0.0,0.0,0.7127772398596888,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.624535,0.0,4.0,1.3796313166283092,0.0,0.0,1.431107521057129E-4,,0.0,1.854023978382369,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.00933700000001636,1.290609383028314,0.0,,,0.0,9.212598425196898,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.301161082441364,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007221999999984519,1.0,,0.0,6.563455438556958,,9.212598425196898,,0.0,0.0,0.0,0.7283085589632277,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.633167,0.0,4.0,1.2007260450132815,0.0,0.0,1.431107521057129E-4,,0.0,2.4592045620542513,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.008631999999977324,1.2841371146852532,0.0,,,0.0,9.212598425196898,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.29181940759399,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007293000000004213,1.0,,0.0,6.563455438556958,,9.212598425196898,,0.0,0.0,0.0,0.7249486792632391,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.64162,0.0,4.0,1.2345517399490926,0.0,0.0,1.431107521057129E-4,,0.0,1.8307120812944686,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.00845300000000293,1.2860412984227412,0.0,,,0.0,9.232283464566976,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.28695062844869,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.00713300000001027,1.0,,0.0,6.563455438556958,,9.232283464566976,,0.0,0.0,0.0,0.7334523008916539,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.650074,0.0,4.0,1.4639153745668796,0.0,0.0,1.431107521057129E-4,,0.0,1.5765516619268674,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.008454000000000406,1.2790026154842662,0.0,,,0.0,9.251968503937054,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.276581877142217,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009359000000017659,1.0,,0.0,6.563455438556958,,9.251968503937054,,0.0,0.0,0.0,0.7284190650758935,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.660575,0.0,4.0,1.9678548401110347,0.0,0.0,1.431107521057129E-4,,0.0,358.39836391190744,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010501000000004979,1.2825931298446593,0.0,,,0.0,9.31102362204729,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.26904323885162,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.016973000000007232,1.0,,0.0,6.563455438556958,,9.31102362204729,,0.0,0.0,0.0,0.7152573692919577,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.680027,0.0,4.0,1.5358576333612999,0.0,0.0,1.431107521057129E-4,,0.0,0.17063066425730605,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.019452000000001135,1.2799556342073195,0.0,,,0.0,9.350393700787448,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.261934565713652,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.01414199999999255,1.0,,0.0,6.563455438556958,,9.350393700787448,,0.0,0.0,0.0,0.6908062040110375,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.696771,0.0,4.0,1.7806937664526583,0.0,0.0,1.431107521057129E-4,,0.0,1.391079722292397,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016744000000016968,1.2848161841349783,0.0,,,0.0,9.350393700787448,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.260573795261884,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.019535999999988007,1.0,,0.0,6.563455438556958,,9.350393700787448,,0.0,0.0,0.0,0.6714384452581049,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.719769,0.0,4.0,1.5390394207591005,0.0,0.0,1.431107521057129E-4,,0.0,1.5390394207591005,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.022998000000001184,1.3029225279248577,0.0,,,0.0,9.31102362204729,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.266999042123906,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009045999999983678,1.0,,0.0,6.563455438556958,,9.31102362204729,,0.0,0.0,0.0,0.668472034046878,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.730172,0.0,4.0,0.9006686853070766,0.0,0.0,1.431107521057129E-4,-1.0,0.0,2.4775088629446453,0.0,0.0,9.0,0.0,0.0,0.0,2.3703720569610596,0.0,,,0.0,,0.0,0.0,65.29767321428572,0.0,-1.0,2.3703720569610596,3.0,0.0,3.0518509447574615E-5,0.04552769660949707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01040299999999661,1.3081222244926032,0.0,0.0,,0.0,9.251968503937054,0.0,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.27326042813124,-0.0,12.450000000000001,-0.0,0.0,0.0,,0.0,0.20849609375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.2595126953125,0.016439999999988686,1.0,,0.0,6.563455438556958,,9.251968503937054,0.0,0.0,0.0,0.0,0.687746899505403,0.0,-1.0,0.0,0.28271484375,603.0,0.0,0.0,0.0,0.0,0.0,0.50927734375,1.0,0.5086097717285156,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
196.748333,0.0,4.0,0.8039807803579564,0.0,0.0,1.431107521057129E-4,,0.0,1.8762288953002684,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.06292343139648438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0181609999999921,1.3079579217460706,0.0,,,0.0,9.251968503937054,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.27429381767947,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.011124999999992724,1.0,,0.0,6.521775772286173,,9.251968503937054,,0.0,0.0,0.0,0.7062145084984642,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.760652,0.0,4.0,1.7735446284066678,0.0,0.0,1.431107521057129E-4,,0.0,2.149912249255958,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.06292343139648438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012318999999990865,1.3030482559046426,0.0,,,0.0,9.251968503937054,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.275651942832095,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007662000000010494,1.0,,0.0,6.521775772286173,,9.251968503937054,,0.0,0.0,0.0,0.7153360720091372,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.770491,0.0,4.0,1.976424845509761,0.0,0.0,1.431107521057129E-4,,0.0,0.6586921448328016,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.06292343139648438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.009838999999999487,1.3043628786033146,0.0,,,0.0,9.271653543307131,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.27818226444381,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.010962000000006356,1.0,,0.0,6.521775772286173,,9.271653543307131,,0.0,0.0,0.0,0.7083999554536065,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.782706,0.0,4.0,0.2692021916102805,0.0,0.0,1.431107521057129E-4,,0.0,359.8653991934212,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.06292343139648438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012214999999997644,1.2998590999292403,0.0,,,0.0,9.29133858267721,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.27850998615321,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007357000000013159,1.0,,0.0,6.521775772286173,,9.29133858267721,,0.0,0.0,0.0,0.6997992277475186,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.791407,0.0,4.0,2.3697024538968376,0.0,0.0,1.431107521057129E-4,,0.0,359.2837638233169,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.06292343139648438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.008701000000002068,1.2975011680631867,0.0,,,0.0,9.29133858267721,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.280210518387644,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008135000000009995,1.0,,0.0,6.521775772286173,,9.29133858267721,,0.0,0.0,0.0,0.6856918300318118,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.800681,0.0,4.0,0.3108590769008476,0.0,0.0,1.431107521057129E-4,,0.0,359.0229716908211,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.06292343139648438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.00927400000000489,1.297779324952754,0.0,,,0.0,9.271653543307131,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.28198677924235,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.014983000000000857,1.0,,0.0,6.521775772286173,,9.271653543307131,,0.0,0.0,0.0,0.6691764289336591,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.817963,0.0,4.0,2.390087787235426,0.0,0.0,1.431107521057129E-4,,0.0,0.04977906186887765,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.06292343139648438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01728199999999447,1.2982533825914397,0.0,,,0.0,9.251968503937054,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.295748952990827,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008135000000009995,1.0,,0.0,6.521775772286173,,9.251968503937054,,0.0,0.0,0.0,0.6136129567864431,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.82758,0.0,4.0,1.9053801751302395,0.0,0.0,1.431107521057129E-4,,0.0,0.7076001870239433,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.06292343139648438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.00961700000001997,1.298528500062217,0.0,,,0.0,9.232283464566976,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.29874729738643,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.010964000000001306,1.0,,0.0,6.521775772286173,,9.232283464566976,,0.0,0.0,0.0,0.610304208450399,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.846757,0.0,4.0,359.91253050814373,0.0,0.0,1.431107521057129E-4,,0.0,0.6122972841200964,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,3.0518509447574615E-5,0.06292343139648438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0191769999999849,1.3027310292814065,0.0,,,0.0,9.212598425196898,,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.308591457166642,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008798000000012962,1.0,,0.0,6.521775772286173,,9.212598425196898,,0.0,0.0,0.0,0.5869978420440761,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
196.860947,0.0,4.0,0.132423109456794,0.0,0.0,1.431107521057129E-4,-1.0,0.0,0.2648469262892926,0.0,0.0,9.125,0.0,0.0,0.0,2.3703720569610596,0.0,,,0.0,,0.0,0.0,65.69400535714286,0.0,-1.0,2.3703720569610596,3.0,0.0,3.0518509447574615E-5,0.06292343139648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01419000000001347,1.3105677310698336,0.0,0.0,,0.0,9.291338582677213,0.0,,,,0.0,0.0,0.0,3.0518509447574615E-5,0.0,0.0,0.0,19.31784075272219,-0.0,12.450000000000001,-0.0,0.0,0.0,,0.0,0.208740234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.284642578125,0.02505099999999061,1.0,,0.0,6.521775772286173,,9.291338582677213,0.0,0.0,0.0,0.0,0.6002910170230609,0.0,-1.0,0.0,0.282470703125,820.0,0.0,0.0,0.0,0.0,0.0,0.509033203125,1.0,0.5307626128196716,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
