TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Shooter State Command,Hopper Motor Right Current,Pneumatics Compressor Current,Climber Input Command,Operator Controller Shoot Command,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Vision Raspberry Pi Framerate,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Climber Motor Current,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Shooter Control Mode,
sec,bool,count,deg,RPM,RPM,A,V,cmd,color,cmd,deg,cmd,RPM,state,A,A,cmd,bool,ft,ft,mode,deg,A,A,psi,RPM,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,bool,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,pct,cmd,state,deg,RPM,V,bool,pct,state,sat,RPM,bool,heightState,bool,bool,RPM,sec,pct,bool,fps,bool,deg,bool,A,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,in,cmd,count,bool,RPM,bool,deg,state,A,state,
79.208707,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.17466716250001,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11006000000000427,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.09999700000000189,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12275607883930206,91.1875,,0.0,160.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
79.310264,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10155699999999968,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10180199999999218,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1264314353466034,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
79.413715,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.0625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10345099999999263,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10050400000000081,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12857648730278015,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
79.516881,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.0625,0.0,0.0,,,0.0,,91.1875,,132.17466716250001,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10316600000000165,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10714699999999766,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.13297945261001587,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
79.62557,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10868899999999826,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.5,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10536100000000204,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12551265954971313,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
79.732571,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.17466716250001,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.1070009999999968,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10006900000000485,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1229599192738533,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
79.834412,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.1018410000000074,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.5,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10986900000000333,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1320326179265976,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
79.946107,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.1875,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11169499999999744,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10107500000000869,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12916427850723267,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
80.048271,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10216400000000192,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.09559799999999541,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12242424488067627,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
80.165801,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11753000000000213,0.0,91.1875,0.0,89.2,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.600000000000001,0.0,58.09903471908845,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10242599999999413,73.7,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.11234772205352783,91.1875,,0.0,78.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
80.269731,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.1875,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0010071108117699623,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.1039299999999912,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.001037629321217537,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10378500000000201,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12926152348518372,91.1875,,0.0,160.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
80.37533399999998,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.1875,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10560300000000211,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10855399999999804,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1311463564634323,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
80.485844,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.1875,0.0,0.0,,,0.0,,91.1875,,132.26621988749997,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.110510000000005,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10296700000000669,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12293551862239838,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
80.590528,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.104684000000006,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.5,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.09764199999999335,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12846733629703522,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
80.689986,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09945799999999849,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.09730999999999312,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12911686301231384,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
80.788852,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09886600000000101,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.09787599999999941,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.13017912209033966,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
80.888222,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.09375,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0993699999999933,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10773799999999767,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12974794209003448,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
80.997565,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.09375,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10934299999999553,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.11210499999999968,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.11608153581619263,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
81.11254,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.09375,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11497500000000116,0.0,91.1875,0.0,89.2,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,55.08200304602888,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.09956000000001097,75.4,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,51.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.0737113431096077,91.1875,,0.0,160.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
81.224021,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.25,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11148099999999772,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.45,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10078900000000601,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1343984752893448,91.1875,,0.0,160.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
81.32614,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10211900000000185,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.09978600000000881,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12362558394670486,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
81.427562,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.17466716250001,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10142199999999946,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.5,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10983800000001054,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12861640751361847,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
81.541226,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.1875,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0010681478306651115,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11366399999999999,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0010986663401126862,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10206600000000776,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,10.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12070319056510925,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
81.645339,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0014648884534835815,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10411300000001233,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0014954069629311562,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10049799999998754,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.13009001314640045,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
81.747174,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.1875,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10183499999999412,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10121599999999376,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12860429286956787,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
81.849639,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.1875,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10246499999999514,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.5,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10977499999999907,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,77.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1257134974002838,91.1875,,0.0,75.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
81.963993,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.1875,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11435400000000584,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.1059190000000001,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12406948208808899,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
82.07159400000002,0.0,0.0,0.0,-3.621445591323047E-13,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-3.621445591323047E-13,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.1076010000000025,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.621445591323047E-13,0.10108599999999512,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.13089391589164734,91.1875,,0.0,157.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
