TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Is there a Ball at the Shooter End Conveyor,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Speed Command for the Conveyor Motor,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Is there a ball at the Intake End of the Conveyor,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,Boolean,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,%,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,Amps,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,Boolean,boolean,ft,ft,state,A,pct,state,cmd,boolean,
561.687251,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.011457999999947788,,,,,,,,,,,,,,,,,,,,,,,,,
561.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
561.687251,,13.875,8.571428298950195,,11.8,,,,-1.0,0.18701171875,,,25.066903536973516,0.0,-1.0,,0.052343130111694336,,,,,4.965801590823105,0.0,1.0,,,0.0060500000000729415,0.0,,,,,,19.1875,,,-0.0,22.5,,0.08313242346048355,6.540906553220157,-1.0,,0.345703125,0.0,,342.0,25.066903536973516,,18.9777157911882,,,,,0.46728515625,,0.3063736855983734,23.53125,,0.0,,0.0,68.0,,6.857142925262451,,,1.0,,,,0.0,0.08829005062580109,,,-1.0,
561.695845,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.008594000000016422,,,,,,,,,,,,,,,,,,,,,,,,,
561.696107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
561.695845,,13.875,8.571428298950195,,11.65,,,,-1.0,0.18701171875,,,25.066903536973516,0.0,-1.0,,0.052343130111694336,,,,,4.965801590823105,0.0,1.0,,,0.010357999999996537,0.0,,,,,,19.1875,,,-0.0,22.5,,0.08313242346048355,6.540906553220157,-1.0,,0.345703125,0.0,,383.0,25.066903536973516,,18.9773489937523,,,,,0.46728515625,,0.45444023609161377,18.5625,,0.0,,0.0,72.0,,8.571428298950195,,,1.0,,,,0.0,0.08313242346048355,,,-1.0,
561.708205,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.01236000000005788,,,,,,,,,,,,,,,,,,,,,,,,,
561.708461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
561.708205,,15.75,8.571428298950195,,11.65,,,,-1.0,0.18701171875,,,27.45422768335193,0.0,-1.0,,0.052343130111694336,,,,,4.965801590823105,0.0,1.0,,,0.023665999999934684,0.0,,,,,,21.375,,,-0.0,23.6875,,0.09457685798406601,6.540906553220157,-1.0,,0.345703125,0.0,,118.0,27.45422768335193,,18.972406339539845,,,,,0.46728515625,,0.15947788953781128,22.125,,0.0,,0.0,76.0,,8.571428298950195,,,1.0,,,,0.0,0.09457685798406601,,,-1.0,
561.738819,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.03061400000001413,,,,,,,,,,,,,,,,,,,,,,,,,
561.739304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
561.738819,,14.9375,10.857142448425293,,11.65,,,,-1.0,0.18701171875,,,29.84155182973032,0.0,-1.0,,0.052124738693237305,,,,,4.952705874334612,0.0,1.0,,,0.006924999999910142,0.0,,,,,,17.625,,,-0.0,17.59375,,0.08429212123155594,6.520062428881441,-1.0,,0.345703125,0.0,,38.0,29.84155182973032,,18.979879639649724,,,,,0.46728515625,,0.5905750393867493,15.59375,,0.0,,0.0,80.0,,11.999999046325684,,,1.0,,,,0.0,0.0877407118678093,,,-1.0,
561.746866,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.008046999999919535,,,,,,,,,,,,,,,,,,,,,,,,,
561.747117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
561.746866,,3.28125,14.285715103149414,,11.65,,,,-1.0,0.18701171875,,,32.22887597610882,0.0,-1.0,,0.052124738693237305,,,,,4.952705874334612,0.0,1.0,,,0.007740000000012515,0.0,,,,,,17.625,,,-0.0,21.1875,,0.08429212123155594,6.520062428881441,-1.0,,0.345703125,0.0,,79.0,32.22887597610882,,18.981613642213826,,,,,0.46728515625,,0.23921747505664825,15.59375,,0.0,,0.0,64.0,,11.999999046325684,,,1.0,,,,0.0,0.09918515384197235,,,-1.0,
