TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
49.861152,0.0,0.0,0.14591376019543334,0.0,0.0,,0.0,,0.0,359.85408615760593,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06605768203735352,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.02012699999999512,0.1894038283685406,0.0,,,0.0,8.346456692913398,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8032542510990958,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.011890000000001066,,1.0,,0.0,6.586739533276799,,8.346456692913398,,0.0,0.0,0.0,-0.07202345719468196,0.0,,0.0,,,0.0,-5.2962412239316965,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
49.881319,0.0,0.0,359.8572368400345,0.0,0.0,,0.0,,0.0,359.9048245873361,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06605768203735352,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.020167000000000712,0.1797079144866793,0.0,,,0.0,8.6220472440945,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8040195043713791,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.011020999999999503,,1.0,,0.0,6.586739533276799,,8.6220472440945,,0.0,0.0,0.0,-0.07294241035782263,0.0,,0.0,,,0.0,-5.2962412239316965,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
49.901841,0.0,0.0,0.3838855755067162,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06605768203735352,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.020521999999999707,0.17552739686907887,0.0,,,0.0,8.681102362204737,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8015399369721121,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.011473000000002287,,1.0,,0.0,6.586739533276799,,8.681102362204737,,0.0,0.0,0.0,-0.07663934206063536,0.0,,0.0,,,0.0,-5.2962412239316965,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
49.919064,0.0,0.0,0.6285280238401867,0.0,0.0,,0.0,,0.0,359.70991463945467,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06605768203735352,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01722300000000132,0.18777911363908278,0.0,,,0.0,8.444881889763792,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7997391454336507,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.015551000000002091,,1.0,,0.0,6.586739533276799,,8.444881889763792,,0.0,0.0,0.0,-0.08145260686857342,0.0,,0.0,,,0.0,-5.2962412239316965,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
49.941865,0.0,0.0,0.09621394207973018,0.0,0.0,,0.0,,0.0,0.19242815547264888,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06605768203735352,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.02280100000000118,0.19117480337630297,0.0,,,0.0,8.425196850393714,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8017056621491574,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.011431000000001745,,1.0,,0.0,6.586739533276799,,8.425196850393714,,0.0,0.0,0.0,-0.08119774946132959,0.0,,0.0,,,0.0,-5.2962412239316965,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
49.95928,0.0,0.0,359.9524526118309,0.0,0.0,,0.0,,0.0,359.6196187194827,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06605768203735352,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.017414999999999736,0.1841433910288917,0.0,,,0.0,8.464566929133872,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8023244395362148,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.013905999999998642,,1.0,,0.0,6.586739533276799,,8.464566929133872,,0.0,0.0,0.0,-0.07704245458163751,0.0,,0.0,,,0.0,-5.2962412239316965,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
49.979299,0.0,0.0,0.6706548138352524,0.0,0.0,,0.0,,0.0,359.90419423036764,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06605768203735352,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.02001899999999779,0.18487277740395702,0.0,,73.1,0.0,8.464566929133872,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8041934721369473,-0.0,,-0.0,,,0.0,55.56834277620396,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.009679000000005544,,1.0,87.3,0.0,6.586739533276799,,8.464566929133872,,0.0,0.0,0.0,-0.07836135936896309,0.0,,0.0,,,0.0,-5.2962412239316965,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.020984,0.0,0.0,359.9049822591152,0.0,0.0,,0.0,-1.0,0.0,359.9049822591152,0.0,0.0,-0.6714041828499688,0.0,0.0,0.0,0.0,-0.8888887763023376,0.0,,,0.0,,0.0,0.0,113.78230535714286,0.0,-1.0,-0.8888887763023376,3.0,0.0,0.0,0.061916351318359375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04168500000000108,0.19229979980604944,0.0,0.0,,0.0,8.405511811023636,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8075543036754089,-0.0,12.75,-0.0,89.32859581715003,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.022853000000004897,12.529658935546875,1.0,,0.0,6.361878817571103,,8.405511811023636,1.0,0.0,0.0,0.0,-0.07568736470925339,0.0,-1.0,0.0,0.0,12.0,0.0,-4.938241299980122,0.0,0.0,0.0,0.0,1.0,0.49171575903892517,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
50.050548,0.0,0.0,0.14371820903296406,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.061916351318359375,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.02956400000000059,0.18642745503709332,0.0,,,0.0,8.385826771653559,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8090761121369473,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.013049000000002309,,1.0,,0.0,6.361878817571103,,8.385826771653559,,0.0,0.0,0.0,-0.07580819093210966,0.0,,0.0,,,0.0,-4.938241299980122,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.070325,0.0,0.0,0.5300459824841942,0.0,0.0,,0.0,,0.0,359.6627007918171,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.061916351318359375,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.019776999999997713,0.18903579111974458,0.0,,,0.0,8.425196850393716,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.81030990473768,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.012375000000005798,,1.0,,0.0,6.361878817571103,,8.425196850393716,,0.0,0.0,0.0,-0.07721514017475754,0.0,,0.0,,,0.0,-4.938241299980122,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.089242,0.0,0.0,0.5300521683650842,0.0,0.0,,0.0,,0.0,359.8072560605424,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.061916351318359375,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01891700000000185,0.19077122472640057,0.0,,,0.0,8.405511811023636,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8115151580099633,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.008864000000002648,,1.0,,0.0,6.361878817571103,,8.405511811023636,,0.0,0.0,0.0,-0.07521440655277686,0.0,,0.0,,,0.0,-4.938241299980122,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.103778,0.0,0.0,0.33338629517663754,0.0,0.0,,0.0,,0.0,359.809494187397,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.061916351318359375,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01453599999999966,0.18876494815176698,0.0,,,0.0,8.425196850393714,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8137464112822467,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.009350000000004854,,1.0,,0.0,6.361878817571103,,8.425196850393714,,0.0,0.0,0.0,-0.07915577807057167,0.0,,0.0,,,0.0,-4.938241299980122,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.116985,0.0,0.0,0.3367470168224676,0.0,0.0,,0.0,,0.0,0.04810644538176021,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.061916351318359375,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.013207000000001301,0.188056487733748,0.0,,,0.0,8.405511811023636,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.81563562455453,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.010092000000000212,,1.0,,0.0,6.361878817571103,,8.405511811023636,,0.0,0.0,0.0,-0.0766245947675314,0.0,,0.0,,,0.0,-4.938241299980122,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.132162,0.0,0.0,0.14359689145237917,0.0,0.0,,0.0,,0.0,359.7606713199624,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.061916351318359375,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.015177000000001328,0.1900570303225908,0.0,,,0.0,8.3464566929134,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8161817708671062,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.008089999999995712,,1.0,,0.0,6.361878817571103,,8.3464566929134,,0.0,0.0,0.0,-0.07571730926659752,0.0,,0.0,,,0.0,-4.938241299980122,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.144225,0.0,0.0,0.6780246683790607,0.0,0.0,,0.0,,0.0,359.9515707089185,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.061916351318359375,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.012062999999997714,0.19005689888446672,0.0,,,0.0,8.366141732283477,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8169959482541633,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.009053000000001532,,1.0,,0.0,6.361878817571103,,8.366141732283477,,0.0,0.0,0.0,-0.07476222604209606,0.0,,0.0,,,0.0,-4.938241299980122,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.157312,0.0,0.0,0.28936514031575983,0.0,0.0,,0.0,,0.0,359.6624067358536,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.061916351318359375,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.013086999999998739,0.19179963962952948,0.0,,,0.0,8.385826771653555,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8184654304275455,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.008026000000000977,,1.0,,0.0,6.361878817571103,,8.385826771653555,,0.0,0.0,0.0,-0.07371944332772652,0.0,,0.0,,,0.0,-4.938241299980122,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.169241,0.0,0.0,0.23872804899697445,0.0,0.0,,0.0,,0.0,0.28647402351022483,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.011929000000002077,0.18971463588309118,0.0,,,0.0,8.385826771653555,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8187672567401216,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.006736000000003628,,1.0,,0.0,6.729168204177109,,8.385826771653555,,0.0,0.0,0.0,-0.07154340231931808,0.0,,0.0,,,0.0,-6.804686201791207,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.180187,0.0,0.0,0.47865034760414565,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,-0.6766903402793218,0.0,0.0,0.0,0.0,-0.8888887763023376,0.0,,,0.0,,0.0,0.0,113.71624999999997,0.0,-1.0,-0.8888887763023376,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.010945999999997014,0.19004322604054458,0.0,0.0,,0.0,8.425196850393712,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8198493452016604,-0.0,12.75,-0.0,89.32330965972068,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.015929000000006965,12.52337646484375,1.0,,0.0,6.729168204177109,,8.425196850393712,1.0,0.0,0.0,0.0,-0.0697672038044621,0.0,-1.0,0.0,0.0,364.0,0.0,-6.804686201791207,0.0,0.0,0.0,0.0,1.0,0.5226320624351501,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
50.200016,0.0,0.0,0.384851970035268,0.0,0.0,,0.0,,0.0,359.9037876035514,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01982900000000143,0.1926427083087629,0.0,,,0.0,8.46456692913387,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8223935114898168,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.009267999999998722,,1.0,,0.0,6.729168204177109,,8.46456692913387,,0.0,0.0,0.0,-0.07033946036153284,0.0,,0.0,,,0.0,-6.804686201791207,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.215934,0.0,0.0,0.38582378635167974,0.0,0.0,,0.0,,0.0,359.90354465462343,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01591799999999921,0.19713599535709014,0.0,,,0.0,8.385826771653555,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8236961329916483,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.01033999999999935,,1.0,,0.0,6.729168204177109,,8.385826771653555,,0.0,0.0,0.0,-0.06994985422628239,0.0,,0.0,,,0.0,-6.804686201791207,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.231756,0.0,0.0,0.24013102630207664,0.0,0.0,,0.0,,0.0,0.14407834583307155,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.015822000000000003,0.19583296953931448,0.0,,,0.0,8.405511811023633,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8244614262639317,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.02040200000000425,,1.0,,0.0,6.729168204177109,,8.405511811023633,,0.0,0.0,0.0,-0.06913161984810946,0.0,,0.0,,,0.0,-6.804686201791207,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.260864,0.0,0.0,0.19178425256697723,0.0,0.0,,0.0,,0.0,359.95205393859663,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0291080000000008,0.1872967943602034,0.0,,,0.0,8.46456692913387,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8253130769476925,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.009523999999998978,,1.0,,0.0,6.729168204177109,,8.46456692913387,,0.0,0.0,0.0,-0.06918436388187167,0.0,,0.0,,,0.0,-6.804686201791207,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.275408,0.0,0.0,0.4336854374116625,0.0,0.0,,0.0,,0.0,359.95181310143124,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.014544000000000779,0.18992648015384578,0.0,,,0.0,8.405511811023633,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8237328902199759,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.011876999999998361,,1.0,,0.0,6.729168204177109,,8.405511811023633,,0.0,0.0,0.0,-0.07192854050687145,0.0,,0.0,,,0.0,-6.804686201791207,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.294023,0.0,0.0,0.481866459634213,0.0,0.0,,0.0,,0.0,359.7590688181665,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.018615000000004045,0.19211892437811523,0.0,,,0.0,8.385826771653555,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8246449034922592,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.012307999999997321,,1.0,,0.0,6.729168204177109,,8.385826771653555,,0.0,0.0,0.0,-0.07502237315506693,0.0,,0.0,,,0.0,-6.804686201791207,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.312351,0.0,0.0,0.14288174949731047,0.0,0.0,,0.0,,0.0,359.90474547298567,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01832799999999679,0.19006631763766088,0.0,,,0.0,8.385826771653555,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8261231319782177,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.011237999999998749,,1.0,,0.0,6.729168204177109,,8.385826771653555,,0.0,0.0,0.0,-0.07879447986095417,0.0,,0.0,,,0.0,-6.804686201791207,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.33237,0.0,0.0,0.5734157150937498,0.0,0.0,,0.0,,0.0,359.90443218299924,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.02001899999999779,0.18991554592979992,0.0,,,0.0,8.405511811023633,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8296046045789505,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.01072200000000123,,1.0,,0.0,6.729168204177109,,8.405511811023633,,0.0,0.0,0.0,-0.0783227592570317,0.0,,0.0,,,0.0,-6.804686201791207,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
50.350331,0.0,0.0,0.5792030146467813,0.0,0.0,,0.0,,0.0,359.66213528904706,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06360268592834473,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01796099999999967,0.19069778003140933,0.0,,,0.0,8.44488188976379,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8314448978512338,-0.0,,-0.0,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,-0.0,0.01192200000000554,,1.0,,0.0,6.729168204177109,,8.44488188976379,,0.0,0.0,0.0,-0.0786477180626551,0.0,,0.0,,,0.0,-6.804686201791207,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
