TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
159.827632,0.0,,,2.515999212542852,,0.0,,0.0,,0.0,8.626118676796592,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.05155611038208008,0.0,0.0,,0.0,,-1.7801556070946656,,75.1,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.44851519221764,,,,,-0.0,0.0,,,71.63594006708652,0.0,0.0,,0.0,1.0,,89.7,,8.725935203080693,,,0.0,0.0,-0.20394731768605848,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
159.889131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.55,,,,,0.0,,,,,,,,12.372597167968749,,135.0,,,,,,,,,,,,53.0,,,,,,,,,0.39164599776268005,,0.0,,,0.0,0.0,,,,,,,,
159.827632,,,,,,,,,-1.0,,,,8.90625,,,,,,,,,,104.53455535714286,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0016,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.033334482293493E9,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.3497649999999908,,7.20008971914649,0.0,,,,0.0,,,,1457.14306640625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.251968503936972,,0.2910669999999982,
160.003907,0.0,,,358.6107385600491,,0.0,,0.0,-1.0,0.0,0.2778261349914107,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04716897010803223,0.0,0.0,0.0,0.0,,-1.8041689021869125,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.46426689738247,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,8.229805669795624,,,0.0,0.0,-0.2112403612740304,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.011964,,0.0,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.033334482293493E9,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.17627500000000396,,7.20008971914649,0.0,,,,0.0,,,,1457.14306640625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.251968503936972,,0.17519599999999969,
160.013074,0.0,,,355.93167935175535,,0.0,,0.0,-1.0,0.0,355.9826173929103,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04716897010803223,0.0,0.0,0.0,0.0,,-1.805207243709683,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.46511684603937,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,8.229805669795624,,,0.0,0.0,-0.21402659319900746,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.022231,,1742.85693359375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.033334482293493E9,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.009166999999990821,,7.20008971914649,0.0,,,,1.0,,,,1457.14306640625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.251968503936972,,0.008315000000010286,
160.02271,0.0,,,358.5694252530184,,0.0,,0.0,-1.0,0.0,3.5536805636190727,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04716897010803223,0.0,0.0,0.0,0.0,,-1.7937940466709585,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.46685370043498,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,8.229805669795624,,,0.0,0.0,-0.21508568347287066,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.028646,,1742.85693359375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.034878637914585E9,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.009636000000000422,,7.20008971914649,0.0,,,,1.0,,,,1457.14306640625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.29133858267713,,0.009417000000013331,
160.031323,0.0,,,357.25115553922444,,0.0,,0.0,-1.0,0.0,359.95262422305706,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04716897010803223,0.0,0.0,0.0,0.0,,-1.7954263814198341,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.467473831277466,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,8.229805669795624,,,0.0,0.0,-0.21828616226534248,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.038948,,1754.28564453125,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.0382757802809887E9,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.008612999999996873,,7.20008971914649,0.0,,,,1.0,,,,1445.71435546875,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.330708661417287,,0.00784100000001331,
160.039613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.3,,,,,5.5,,,,,,,,12.360032226562499,,135.0,,,,,,,,,,,,194.0,,,,,,,,,0.3676638603210449,,0.0,,,0.0,0.0,,,,,,,,
160.040636,0.0,,,352.1011999973471,,0.0,,0.0,-1.0,0.0,10.847280076986603,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04716897010803223,0.0,0.0,0.0,0.0,,-1.808872712739152,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.471555325673066,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,8.229805669795624,,,0.0,0.0,-0.21503513283002074,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.04985,,1754.28564453125,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.042908247144266E9,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.00931300000002011,,7.20008971914649,0.0,,,,1.0,,,,1445.71435546875,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.330708661417287,,0.008126000000004296,
160.051558,0.0,,,11.185798194725972,,0.0,,0.0,-1.0,0.0,2.636869912106808,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.7990336372661246,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.472991034329965,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,,0.0,0.0,-0.2141102552178045,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.058938,,1754.28564453125,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.0487760385044174E9,0.0,,,0.0,5.5,,,0.0,1.0,,,,,,0.010921999999993659,,7.20008971914649,0.0,,,,1.0,,,,1445.71435546875,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.330708661417287,,0.00991399999998066,
160.060338,0.0,,,0.6593536462770123,,0.0,,0.0,-1.0,0.0,350.16309570360966,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.8066605097646535,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.47511988872557,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,,0.0,0.0,-0.21728974630263478,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.068127,,1771.428466796875,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.054026167616132E9,0.0,,,0.0,5.5,,,0.0,1.0,,,,,,0.008780000000001564,,7.20008971914649,0.0,,,,1.0,,,,1428.571533203125,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.330708661417287,,0.008014000000002852,
160.071398,0.0,,,342.0471063170534,,0.0,,0.0,-1.0,0.0,2.106340977712382,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.8069477619055692,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.47426822312117,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,,0.0,0.0,-0.21754102662949182,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.078844,,1771.428466796875,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.0614381145973754E9,0.0,,,0.0,5.5,,,0.0,1.0,,,,,,0.011059999999986303,,7.20008971914649,0.0,,,,1.0,,,,1428.571533203125,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.311023622047209,,0.01020499999998492,
160.080438,0.0,,,349.04857829811607,,0.0,,0.0,-1.0,0.0,0.8151932558162724,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.7982006739852219,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.47516685177807,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,,0.0,0.0,-0.20919293293120722,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.087881,,1771.428466796875,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.067614737081745E9,0.0,,,0.0,5.5,,,0.0,1.0,,,,,,0.009039999999998827,,7.20008971914649,0.0,,,,1.0,,,,1388.5712890625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.291338582677131,,0.00827300000000264,
160.091638,0.0,,,5.308487179305168,,0.0,,0.0,-1.0,0.0,6.483424395046373,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.7996290741476784,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.47485255314559,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,,0.0,0.0,-0.20986328844689472,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.099221,,1811.4287109375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.0756443463114257E9,0.0,,,0.0,5.5,,,0.0,1.0,,,,,,0.01120000000000232,,7.20008971914649,0.0,,,,1.0,,,,1388.5712890625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.251968503936974,,0.010643000000015945,
160.100469,0.0,,,355.53930630370456,,0.0,,0.0,-1.0,0.0,1.853391808795245,0.0,9.09375,1.0,,,,,,0.0,,0.0,104.86483214285715,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.8137597770666738,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.474544723988075,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,0.0,0.0,0.0,-0.21887958470564392,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.109359,,1811.4287109375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.082438631044233E9,0.0,,,0.0,5.0,,,0.0,1.0,,,,,,0.00883100000001491,,7.20008971914649,0.0,,,,1.0,,,,1388.5712890625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.212598425196816,,0.00812300000001187,
160.110523,0.0,,,351.6953089067071,,0.0,,0.0,-1.0,0.0,3.4913502302558865,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.8034026441154802,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.47481669838368,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,,0.0,0.0,-0.21273476646038067,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.118541,,1811.4287109375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.089541746901258E9,0.0,,,0.0,5.0,,,0.0,1.0,,,,,,0.010053999999996677,,7.20008971914649,0.0,,,,1.0,,,,1388.5712890625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.271653543307053,,0.009426999999988084,
160.119738,0.0,,,351.8924463716816,,0.0,,0.0,-1.0,0.0,5.363526212197193,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.8135259771445227,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.48388039209553,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,,0.0,0.0,-0.2226916238038761,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.158066,,1914.28564453125,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.118880703702015E9,0.0,,,0.0,5.0,,,0.0,1.0,,,,,,0.009215000000011742,,7.20008971914649,0.0,,,,1.0,,,,1285.71435546875,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.251968503936974,,0.008598000000006323,
160.162617,0.0,,,357.12937635764746,,0.0,,0.0,-1.0,0.0,5.748484771619004,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.8100866488444993,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.487458784305545,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,,0.0,0.0,-0.22079794274401351,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.170316,,1914.28564453125,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.128454468552788E9,0.0,,,0.0,5.0,,,0.0,1.0,,,,,,0.04287899999999922,,7.20008971914649,0.0,,,,1.0,,,,1285.71435546875,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.173228346456657,,0.04014399999999796,
160.171092,0.0,,,355.2068099718178,,0.0,,0.0,-1.0,0.0,0.7207331451463057,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.8149085113309547,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.48827427514804,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,,0.0,0.0,-0.21257208461887664,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.179787,,1914.28564453125,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.134322259912939E9,0.0,,,0.0,5.0,,,0.0,1.0,,,,,,0.008474999999975807,,7.20008971914649,0.0,,,,1.0,,,,1285.71435546875,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.173228346456657,,0.008229000000000042,
160.180393,0.0,,,356.11642863908065,,0.0,,0.0,-1.0,0.0,3.7770154879448774,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.8024221085528316,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.489123816833015,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.933708041625683,,,0.0,0.0,-0.22675343360184058,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.18750900000003,,1965.71435546875,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.141425375769965E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.009301000000021986,,7.20008971914649,0.0,,,,1.0,,,,1234.28564453125,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.173228346456657,,0.009073000000000775,
160.190142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.189781,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.190142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
160.189781,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,-0.018865061031134542,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,
160.190142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.450000000000001,,,,,3.125,,,,,,,,12.2343828125,,,,,,,,,,,,,,126.0,,,,,,,,,0.42924216389656067,,0.0,,,,0.0,,,,,,,,
160.189781,0.0,,,0.5343539375064545,,0.0,,,-1.0,0.0,1.5546524074822385,,,1.0,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04699897766113281,0.0,0.0,0.0,0.0,,-1.8106991548307914,0.0,,,,,,,,,,,,,0.0,,,51.49066595122862,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,,,,,6.933708041625683,,,0.0,,-0.21956856437675684,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,,,,,,,
160.19776799999997,,1965.71435546875,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.1488373227512083E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.009388000000001284,,7.20008971914649,0.0,,,,1.0,,,,1234.28564453125,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.173228346456657,,0.007801000000000613,
160.19933,0.0,,,359.1740194949104,,0.0,,0.0,-1.0,0.0,2.16864127889685,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.051583290100097656,1.0,0.0,0.0,0.0,,-1.8127376595988751,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.49142673259615,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.509770932890896,,,0.0,0.0,-0.20501046243204984,0.0,,,,0.0,,0.671343612472798,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.206467,,1965.71435546875,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.155940438608234E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.009548999999992702,,7.20008971914649,0.0,,,,1.0,,,,1234.28564453125,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.173228346456657,,0.008853999999985263,
160.206925,0.0,,,1.8315952928219106,,0.0,,0.0,-1.0,0.0,356.8852843255025,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.051583290100097656,1.0,0.0,0.0,0.0,,-1.8078631169281147,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.49204686343864,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.509770932890896,,,0.0,0.0,-0.21570482144542524,0.0,,,,0.0,,0.671343612472798,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.214807,,2005.71435546875,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.1611905677199483E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.007595000000009122,,7.20008971914649,0.0,,,,1.0,,,,1194.28564453125,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.173228346456657,,0.007399999999989859,
160.216369,0.0,,,354.94622291391374,,0.0,,0.0,-1.0,0.0,2.1203190031910624,0.0,,1.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.051583290100097656,1.0,0.0,0.0,0.0,,-1.824628280641793,0.0,,,,,,,,,,,,0.0,0.0,-0.018865061031134542,0.0,51.49367777209554,,,,,-0.0,0.0,,,,0.0,0.0,,0.0,1.0,,,,6.509770932890896,,,0.0,0.0,-0.2072887093918808,0.0,,,,0.0,,0.671343612472798,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,70.39904871221893,0.0,,,,0.0,,
160.227337,,2005.71435546875,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.1682936835769734E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.009443999999973585,,7.20008971914649,0.0,,,,1.0,,,,1194.28564453125,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,9.232283464566894,,0.008663999999981797,
