TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
410.497283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.497129,,5.8125,133.7143096923828,11.3,,,,-1.0,0.190185546875,,,119.36620731892074,0.0,-1.0,,0.0515749454498291,,,,13.703061730248248,0.0,1.0,,,0.004075000000000273,0.0,,,,,,0.25,,,0.0,4.96875,,0.2625812590122223,6.579517129191706,-1.0,0.35546875,0.0,,161.0,119.36620731892074,,6.9321673654688345,,,,,0.45458984375,,0.30844733119010925,0.0,,0.0,,0.0,48.0,,133.1428680419922,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.517101,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019972000000052503,,,,,,,,,,,,,,,,,,,,,,,,
410.517256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.517101,,3.78125,133.7143096923828,11.25,,,,-1.0,0.190185546875,,,119.36620731892074,0.0,-1.0,,0.0515749454498291,,,,13.703061730248248,0.0,1.0,,,0.0034199999999486863,0.0,,,,,,2.71875,,,0.0,1.09375,,0.2625812590122223,6.579517129191706,-1.0,0.35546875,0.0,,202.0,119.36620731892074,,6.9321673654688345,,,,,0.45458984375,,0.33683666586875916,3.0625,,0.0,,0.0,52.0,,133.1428680419922,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.537275,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.02017399999999725,,,,,,,,,,,,,,,,,,,,,,,,
410.537438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.537275,,0.03125,133.7143096923828,11.25,,,,-1.0,0.190185546875,,,119.36620731891897,0.0,-1.0,,0.0515749454498291,,,,13.703061730248248,0.0,1.0,,,0.011783999999977368,0.0,,,,,,0.0,,,0.0,6.40625,,0.2625812590122223,6.579517129191706,-1.0,0.35546875,0.0,,14.0,119.36620731891897,,6.9321673654688345,,,,,0.45458984375,,0.30578482151031494,3.1875,,0.0,,0.0,56.0,,133.14288330078125,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.55714,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019864999999981592,,,,,,,,,,,,,,,,,,,,,,,,
410.557298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.55714,,0.03125,133.14288330078125,11.2,,,,-1.0,0.190185546875,,,119.3662073189225,0.0,-1.0,,0.0515749454498291,,,,13.703061730248248,0.0,1.0,,,0.0033819999999877837,0.0,,,,,,0.0,,,0.0,4.65625,,0.2625812590122223,6.579517129191706,-1.0,0.35546875,0.0,,55.0,119.3662073189225,,6.9321673654688345,,,,,0.45458984375,,0.44016650319099426,3.1875,,0.0,,0.0,60.0,,133.14288330078125,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.577086,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.01994600000000446,,,,,,,,,,,,,,,,,,,,,,,,
410.577484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.577086,,1.96875,133.7143096923828,11.25,,,,-1.0,0.190185546875,,,119.36620731892074,0.0,-1.0,,0.0515749454498291,,,,13.703061730248248,0.0,1.0,,,0.004744000000016513,0.0,,,,,,6.78125,,,0.0,1.34375,,0.2625812590122223,6.579517129191706,-1.0,0.35546875,0.0,,96.0,119.36620731892074,,6.9321673654688345,,,,,0.45458984375,,0.33018824458122253,3.09375,,0.0,,0.0,44.0,,133.7143096923828,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.597136,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.02004999999996926,,,,,,,,,,,,,,,,,,,,,,,,
410.597791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.597136,,0.03125,133.7143096923828,11.25,,,,-1.0,0.183349609375,,,119.36620731891897,0.0,-1.0,,0.0515749454498291,,,,13.703061730248248,0.0,1.0,,,0.0039040000000341024,0.0,,,,,,7.0625,,,0.0,3.9375,,0.2625812590122223,6.579517129191706,-1.0,0.3583984375,0.0,,137.0,119.36620731891897,,6.9321673654688345,,,,,0.458251953125,,0.32143229246139526,6.59375,,0.0,,0.0,48.0,,133.7143096923828,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.61728,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.02014400000001615,,,,,,,,,,,,,,,,,,,,,,,,
410.617823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.61728,,0.0,133.7143096923828,11.25,,,,-1.0,0.184814453125,,,119.3662073189225,0.0,-1.0,,0.0515749454498291,,,,13.703061730248248,0.0,1.0,,,0.003952000000026601,0.0,,,,,,0.0,,,0.0,3.0,,0.2625812590122223,6.579517129191706,-1.0,0.361328125,0.0,,178.0,119.3662073189225,,6.9321673654688345,,,,,0.453857421875,,0.32309824228286743,1.71875,,0.0,,0.0,52.0,,134.28575134277344,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.637086,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019806000000016866,,,,,,,,,,,,,,,,,,,,,,,,
410.637246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.637086,,0.5,133.7143096923828,11.25,,,,-1.0,0.184814453125,,,119.36620731891897,0.0,-1.0,,0.05059099197387695,,,,13.50907076322818,0.0,1.0,,,0.003892000000007556,0.0,,,,,,0.0,,,0.0,4.4375,,0.2625812590122223,6.545142448742016,-1.0,0.361328125,0.0,,219.0,119.36620731891897,,6.9321673654688345,,,,,0.453857421875,,0.34174010157585144,3.03125,,0.0,,0.0,56.0,,134.85716247558594,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.65707,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019983999999965363,,,,,,,,,,,,,,,,,,,,,,,,
410.657245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.65707,,5.1875,133.7143096923828,11.2,,,,-1.0,0.184814453125,,,119.3662073189225,0.0,-1.0,,0.05059099197387695,,,,13.50907076322818,0.0,1.0,,,0.003399000000001706,0.0,,,,,,0.0,,,0.0,2.875,,0.2625812590122223,6.545142448742016,-1.0,0.361328125,0.0,,38.0,119.3662073189225,,6.9321673654688345,,,,,0.453857421875,,0.3462110757827759,7.1875,,0.0,,0.0,60.0,,134.85716247558594,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.67728,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020210000000020045,,,,,,,,,,,,,,,,,,,,,,,,
410.677528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.67728,,4.375,134.28575134277344,11.15,,,,-1.0,0.184814453125,,,119.36620731892074,0.0,-1.0,,0.05059099197387695,,,,13.50907076322818,0.0,1.0,,,0.003680000000031214,0.0,,,,,,7.03125,,,0.0,0.0,,0.2625812590122223,6.545142448742016,-1.0,0.361328125,0.0,,79.0,119.36620731892074,,6.9321673654688345,,,,,0.453857421875,,0.3481380343437195,0.8125,,0.0,,0.0,44.0,,135.42857360839844,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.697101,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019820999999978994,,,,,,,,,,,,,,,,,,,,,,,,
410.697261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.697101,,3.21875,134.28575134277344,11.15,,,,-1.0,0.184814453125,,,119.36620731892074,0.0,-1.0,,0.05059099197387695,,,,13.50907076322818,0.0,1.0,,,0.00336600000002818,0.0,,,,,,1.125,,,0.0,5.9375,,0.2625812590122223,6.545142448742016,-1.0,0.361328125,0.0,,120.0,119.36620731892074,,6.9321673654688345,,,,,0.453857421875,,0.32381880283355713,7.40625,,0.0,,0.0,48.0,,135.42857360839844,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.717098,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019997000000046228,,,,,,,,,,,,,,,,,,,,,,,,
410.7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.717098,,1.84375,134.28575134277344,11.2,,,,-1.0,0.1884765625,,,119.36620731892074,0.0,-1.0,,0.05059099197387695,,,,13.50907076322818,0.0,1.0,,,0.003367999999966287,0.0,,,,,,8.25,,,0.0,7.21875,,0.2625812590122223,6.545142448742016,-1.0,0.3525390625,0.0,,161.0,119.36620731892074,,6.9321673654688345,,,,,0.458984375,,0.3262326121330261,5.5625,,0.0,,0.0,52.0,,135.42857360839844,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.737399,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020300999999960823,,,,,,,,,,,,,,,,,,,,,,,,
410.737558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.737399,,5.90625,133.71434020996094,11.2,,,,-1.0,0.1884765625,,,119.36620731891897,0.0,-1.0,,0.05059099197387695,,,,13.50907076322818,0.0,1.0,,,0.003317000000038206,0.0,,,,,,2.40625,,,0.0,0.0,,0.2625812590122223,6.545142448742016,-1.0,0.3525390625,0.0,,202.0,119.36620731891897,,6.9321673654688345,,,,,0.458984375,,0.333267480134964,3.65625,,0.0,,0.0,56.0,,134.85716247558594,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.757509,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020110000000045147,,,,,,,,,,,,,,,,,,,,,,,,
410.757912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.757509,,5.34375,133.71434020996094,11.25,,,,-1.0,0.1884765625,,,119.3662073189225,0.0,-1.0,,0.05059099197387695,,,,13.50907076322818,0.0,1.0,,,0.00396199999994451,0.0,,,,,,1.53125,,,0.0,0.0,,0.2625812590122223,6.545142448742016,-1.0,0.3525390625,0.0,,14.0,119.3662073189225,,6.9321673654688345,,,,,0.458984375,,0.3389716148376465,6.25,,0.0,,0.0,60.0,,134.85716247558594,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.777136,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019626999999957206,,,,,,,,,,,,,,,,,,,,,,,,
410.777297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.777136,,2.375,134.2857208251953,11.2,,,,-1.0,0.1884765625,,,119.36620731891897,0.0,-1.0,,0.05059099197387695,,,,13.50907076322818,0.0,1.0,,,0.011143000000004122,0.0,,,,,,0.96875,,,0.0,4.65625,,0.2625812590122223,6.545142448742016,-1.0,0.3525390625,0.0,,55.0,119.36620731891897,,6.9321673654688345,,,,,0.458984375,,0.3423594832420349,6.53125,,0.0,,0.0,44.0,,134.85714721679688,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.797283,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020147000000008575,,,,,,,,,,,,,,,,,,,,,,,,
410.797573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.797283,,2.375,134.28573608398438,11.2,,,,-1.0,0.1884765625,,,119.36620731891897,0.0,-1.0,,0.05106234550476074,,,,13.384996208212154,0.0,1.0,,,0.003497999999979129,0.0,,,,,,0.96875,,,0.0,5.96875,,0.2625812590122223,6.5443458858957255,-1.0,0.3525390625,0.0,,96.0,119.36620731891897,,6.9321673654688345,,,,,0.458984375,,0.3351821303367615,6.53125,,0.0,,0.0,48.0,,134.85714721679688,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.817346,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.02006299999999328,,,,,,,,,,,,,,,,,,,,,,,,
410.817674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.817346,,8.40625,134.28573608398438,11.15,,,,-1.0,0.190185546875,,,119.3662073189225,0.0,-1.0,,0.05106234550476074,,,,13.384996208212154,0.0,1.0,,,0.004008999999996377,0.0,,,,,,0.0,,,0.0,2.3125,,0.2625812590122223,6.5443458858957255,-1.0,0.35546875,0.0,,137.0,119.3662073189225,,6.9321673654688345,,,,,0.45458984375,,0.3092888593673706,2.09375,,0.0,,0.0,52.0,,134.85714721679688,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.837073,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019726999999988948,,,,,,,,,,,,,,,,,,,,,,,,
410.837247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.837073,,0.0,134.28575134277344,11.25,,,,-1.0,0.190185546875,,,119.36620731891897,0.0,-1.0,,0.05106234550476074,,,,13.384996208212154,0.0,1.0,,,0.003672000000051412,0.0,,,,,,0.0,,,0.0,1.09375,,0.2625812590122223,6.5443458858957255,-1.0,0.35546875,0.0,,178.0,119.36620731891897,,6.9321673654688345,,,,,0.45458984375,,0.3479965031147003,0.59375,,0.0,,0.0,56.0,,134.2857208251953,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.857055,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019982000000027256,,,,,,,,,,,,,,,,,,,,,,,,
410.857226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.857055,,2.03125,134.28575134277344,11.25,,,,-1.0,0.190185546875,,,119.36620731892074,0.0,-1.0,,0.05106234550476074,,,,13.384996208212154,0.0,1.0,,,0.0038789999999835345,0.0,,,,,,0.53125,,,0.0,4.96875,,0.2625812590122223,6.5443458858957255,-1.0,0.35546875,0.0,,174.0,119.36620731892074,,6.9321673654688345,,,,,0.45458984375,,0.34995025396347046,1.75,,0.0,,0.0,60.0,,134.85716247558594,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.877082,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020026999999970485,,,,,,,,,,,,,,,,,,,,,,,,
410.877256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.877082,,0.5,134.28575134277344,11.25,,,,-1.0,0.190185546875,,,119.3662073189225,0.0,-1.0,,0.05106234550476074,,,,13.384996208212154,0.0,1.0,,,0.005041000000005624,0.0,,,,,,0.78125,,,0.0,1.8125,,0.2625812590122223,6.5443458858957255,-1.0,0.35546875,0.0,,38.0,119.3662073189225,,6.9321673654688345,,,,,0.45458984375,,0.3254770338535309,2.625,,0.0,,0.0,44.0,,134.85716247558594,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.897095,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.02001300000000583,,,,,,,,,,,,,,,,,,,,,,,,
410.897743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.897095,,5.375,134.85716247558594,11.25,,,,-1.0,0.190185546875,,,119.36620731891897,0.0,-1.0,,0.05106234550476074,,,,13.384996208212154,0.0,1.0,,,0.003980000000012751,0.0,,,,,,0.0625,,,0.0,7.59375,,0.2625812590122223,6.5443458858957255,-1.0,0.35546875,0.0,,79.0,119.36620731891897,,6.9321673654688345,,,,,0.45458984375,,0.31747114658355713,2.84375,,0.0,,0.0,48.0,,134.85716247558594,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.917274,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.091187512499998,,,0.0,,,,,,,,,,,,0.02017900000004147,,,,,,,,,,,,,,,,,,,,,,,,
410.917428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.917274,,6.5,134.85716247558594,11.25,,,,-1.0,0.184814453125,,,119.3662073189225,0.0,-1.0,,0.05106234550476074,,,,13.384996208212154,0.0,1.0,,,0.0036389999999641987,0.0,,,,,,0.25,,,0.0,0.8125,,0.2625812590122223,6.5443458858957255,-1.0,0.361328125,0.0,,120.0,119.3662073189225,,6.9321673654688345,,,,,0.453857421875,,0.33684584498405457,2.9375,,0.0,,0.0,52.0,,134.28575134277344,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.937205,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019930999999985488,,,,,,,,,,,,,,,,,,,,,,,,
410.937366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.937205,,5.5,134.28570556640625,11.25,,,,-1.0,0.184814453125,,,119.36620731891897,0.0,-1.0,,0.05044889450073242,,,,12.591082487267483,0.0,1.0,,,0.003838999999970838,0.0,,,,,,5.5,,,0.0,1.96875,,0.2625812590122223,6.540804551096917,-1.0,0.361328125,0.0,,161.0,119.36620731891897,,6.9321673654688345,,,,,0.453857421875,,0.33356401324272156,7.03125,,0.0,,0.0,56.0,,134.28575134277344,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.957085,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019880000000000564,,,,,,,,,,,,,,,,,,,,,,,,
410.95724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.957085,,0.0625,134.85716247558594,11.25,,,,-1.0,0.184814453125,,,119.3662073189225,0.0,-1.0,,0.05044889450073242,,,,12.591082487267483,0.0,1.0,,,0.0166929999999752,0.0,,,,,,0.0625,,,0.0,4.3125,,0.2625812590122223,6.540804551096917,-1.0,0.361328125,0.0,,14.0,119.3662073189225,,6.9321673654688345,,,,,0.453857421875,,0.2585611641407013,4.25,,0.0,,0.0,40.0,,134.28575134277344,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.977297,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020212000000014996,,,,,,,,,,,,,,,,,,,,,,,,
410.977866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.977297,,0.40625,134.85716247558594,11.25,,,,-1.0,0.184814453125,,,119.36620731892074,0.0,-1.0,,0.05044889450073242,,,,12.591082487267483,0.0,1.0,,,0.005146999999965374,0.0,,,,,,0.0625,,,0.0,3.90625,,0.2625812590122223,6.540804551096917,-1.0,0.361328125,0.0,,55.0,119.36620731892074,,6.9321673654688345,,,,,0.453857421875,,0.6304548382759094,4.25,,0.0,,0.0,44.0,,134.28575134277344,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
410.997076,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019778999999971347,,,,,,,,,,,,,,,,,,,,,,,,
410.997266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410.997076,,0.03125,134.85716247558594,11.25,,,,-1.0,0.184814453125,,,119.36620731891897,0.0,-1.0,,0.05044889450073242,,,,12.591082487267483,0.0,1.0,,,0.003375000000005457,0.0,,,,,,3.84375,,,0.0,2.84375,,0.2625812590122223,6.540804551096917,-1.0,0.361328125,0.0,,96.0,119.36620731891897,,6.9321673654688345,,,,,0.453857421875,,0.32004663348197937,3.125,,0.0,,0.0,48.0,,134.85716247558594,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
411.017146,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.02007000000003245,,,,,,,,,,,,,,,,,,,,,,,,
411.017477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
411.017146,,0.03125,134.28575134277344,11.2,,,,-1.0,0.184814453125,,,119.3662073189225,0.0,-1.0,,0.05044889450073242,,,,12.591082487267483,0.0,1.0,,,0.0041859999999473985,0.0,,,,,,4.0,,,0.0,8.46875,,0.2625812590122223,6.540804551096917,-1.0,0.361328125,0.0,,137.0,119.3662073189225,,6.9321673654688345,,,,,0.453857421875,,0.33218374848365784,4.3125,,0.0,,0.0,52.0,,135.4285888671875,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
411.037095,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019948999999996886,,,,,,,,,,,,,,,,,,,,,,,,
411.037489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
411.037095,,6.34375,134.28575134277344,11.25,,,,-1.0,0.184814453125,,,119.36620731891897,0.0,-1.0,,0.05044889450073242,,,,12.591082487267483,0.0,1.0,,,0.003547999999966578,0.0,,,,,,8.21875,,,0.0,5.03125,,0.2625812590122223,6.540804551096917,-1.0,0.361328125,0.0,,178.0,119.36620731891897,,6.9321673654688345,,,,,0.453857421875,,0.34940195083618164,1.5625,,0.0,,0.0,56.0,,135.4285888671875,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
411.05706599999996,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019970999999998185,,,,,,,,,,,,,,,,,,,,,,,,
411.057504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
411.05706599999996,,3.0,134.28573608398438,11.2,,,,-1.0,0.184814453125,,,119.36620731892074,0.0,-1.0,,0.05044889450073242,,,,12.591082487267483,0.0,1.0,,,0.0038829999999734355,0.0,,,,,,8.09375,,,0.0,0.0,,0.2625812590122223,6.540804551096917,-1.0,0.361328125,0.0,,219.0,119.36620731892074,,6.9321673654688345,,,,,0.453857421875,,0.3484247922897339,0.0,,0.0,,0.0,60.0,,134.85714721679688,,1.0,,,,0.0,0.2625812590122223,,,-1.0,
411.081477,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.024410999999986416,,,,,,,,,,,,,,,,,,,,,,,,
411.081649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
